order_id,seller_id,buyer_id,order_ts,category,item_price,shipping_fee,payment_method,buyer_country,order_status
O071919,S01161,B08978,2026-08-27 19:17:20,fashion_vintage,40.29,10.65,card,US,completed
O071920,S00480,B13432,2026-08-27 19:20:45,electronics,175.02,9.31,card,US,completed
O071921,S00014,B02629,2026-08-27 19:21:15,cards_collectibles,113.1,6.11,card,US,refunded
O071922,S01424,B03083,2026-08-27 19:22:39,fashion_vintage,35.83,6.82,card,US,completed
O071923,S01477,B12365,2026-08-27 19:23:48,sneakers_streetwear,235.68,8.23,wallet,US,completed
O071924,S00155,B14494,2026-08-27 19:25:09,cards_collectibles,34.19,10.74,card,US,completed
O071925,S01152,B07290,2026-08-27 19:25:51,fashion_vintage,15.92,11.59,wallet,CA,completed
O071926,S01117,B14179,2026-08-27 19:27:45,fashion_vintage,40.74,7.53,card,US,completed
O071927,S01179,B02458,2026-08-27 19:28:20,fashion_vintage,33.6,11.48,card,US,completed
O071928,S01237,B08917,2026-08-27 19:29:48,fashion_vintage,21.75,11.64,wallet,US,completed
O071929,S00734,B08653,2026-08-27 19:31:44,sneakers_streetwear,130.25,6.33,card,US,completed
O071930,S00820,B04334,2026-08-27 19:32:24,electronics,126.78,11.85,card,US,completed
O071931,S00254,B01203,2026-08-27 19:32:56,fashion_vintage,32.72,12.2,card,US,cancelled
O071932,S00781,B14476,2026-08-27 19:33:03,electronics,139.27,12.34,card,US,completed
O071933,S01519,B13186,2026-08-27 19:33:11,fashion_vintage,30.86,11.98,card,US,completed
O071934,S01987,B03083,2026-08-27 19:35:03,fashion_vintage,23.48,4.66,wallet,US,completed
O071935,S00613,B09699,2026-08-27 19:36:08,fashion_vintage,44.05,11.56,wallet,US,completed
O071936,S01723,B10558,2026-08-27 19:39:20,cards_collectibles,105.95,6.42,wallet,US,completed
O071937,S00546,B12133,2026-08-27 19:39:37,fashion_vintage,27.95,10.03,card,US,completed
O071938,S00626,B07307,2026-08-27 19:39:55,cards_collectibles,61.3,7.2,wallet,US,completed
O071939,S00836,B00664,2026-08-27 19:41:19,fashion_vintage,18.94,7.66,card,CA,completed
O071940,S00951,B08637,2026-08-27 19:44:50,fashion_vintage,21.43,10.7,card,US,cancelled
O071941,S00399,B13217,2026-08-27 19:45:31,fashion_vintage,23.53,8.88,wallet,US,completed
O071942,S01475,B08882,2026-08-27 19:45:48,electronics,186.43,7.85,wallet,US,completed
O071943,S00772,B03953,2026-08-27 19:47:22,fashion_vintage,40.24,6.68,card,GB,completed
O071944,S01915,B02553,2026-08-27 19:48:04,fashion_vintage,18.26,8.76,wallet,US,completed
O071945,S00840,B13133,2026-08-27 19:48:18,fashion_vintage,21.26,8.58,card,US,completed
O071946,S01516,B00695,2026-08-27 19:48:25,fashion_vintage,24.3,10.06,wallet,GB,completed
O071947,S00175,B10407,2026-08-27 19:48:48,fashion_vintage,17.43,4.9,card,US,completed
O071948,S00241,B00841,2026-08-27 19:48:56,fashion_vintage,32.03,6.91,card,US,completed
O071948,S00241,B00841,2026-08-27 19:48:56,fashion_vintage,32.03,6.91,card,US,completed
O071949,S00246,B01265,2026-08-27 19:49:30,sneakers_streetwear,137.93,12.59,wallet,CA,completed
O071950,S00920,B02798,2026-08-27 19:50:51,electronics,293.23,11.06,wallet,US,completed
O071951,S00176,B12541,2026-08-27 19:52:41,fashion_vintage,34.46,9.64,card,US,completed
O071952,S01965,B00380,2026-08-27 19:54:16,cards_collectibles,637.92,17.8,card,US,completed
O071953,S00417,B10280,2026-08-27 19:54:40,cards_collectibles,1751.54,26.2,wallet,US,completed
O071954,S00551,B08866,2026-08-27 19:56:38,sneakers_streetwear,86.55,12.83,card,US,completed
O071955,S01755,B13024,2026-08-27 19:56:39,electronics,136.9,6.84,card,US,cancelled
O071956,S00990,B12935,2026-08-27 19:56:42,fashion_vintage,48.13,8.63,card,US,completed
O071957,S00647,B04020,2026-08-27 19:58:12,fashion_vintage,26.76,4.51,wallet,AU,completed
O071958,S01001,B02346,2026-08-27 19:59:50,fashion_vintage,19.31,10.57,card,US,completed
O071959,S01948,B04549,2026-08-27 20:00:00,cards_collectibles,31.97,4.79,card,US,completed
O071960,S00055,B00339,2026-08-27 20:00:27,fashion_vintage,24.73,9.97,card,DE,completed
O071961,S01139,B10937,2026-08-27 20:02:06,fashion_vintage,61.15,12.59,card,US,completed
O071962,S00326,B04015,2026-08-27 20:04:40,electronics,343.37,8.01,card,AU,completed
O071963,S01618,B12334,2026-08-27 20:06:02,fashion_vintage,17.92,11.15,wallet,US,completed
O071964,S01493,B12013,2026-08-27 20:06:36,fashion_vintage,38.43,4.64,bank,US,completed
O071965,S00755,B08866,2026-08-27 20:06:47,FASHION_VINTAGE ,20.6,9.89,wallet,US,completed
O071966,S01510,B06124,2026-08-27 20:06:53,sneakers_streetwear,184.47,7.25,card,US,completed
O071967,S01568,B00694,2026-08-27 20:07:06,fashion_vintage,21.97,5.58,card,US,completed
O071968,S00322,B12194,2026-08-27 20:09:06,fashion_vintage,42.19,9.44,wallet,DE,completed
O071969,S01632,B13299,2026-08-27 20:11:35,fashion_vintage,31.61,9.52,card,US,completed
O071970,S01190,B07613,2026-08-27 20:11:37,electronics,113.06,10.46,card,US,completed
O071971,S01681,B04210,2026-08-27 20:15:45,fashion_vintage,25.15,7.27,bank,CA,completed
O071972,S01207,B07332,2026-08-27 20:17:12,fashion_vintage,16.25,7.89,card,US,completed
O071973,S01025,B03083,2026-08-27 20:18:07,cards_collectibles,36.4,9.5,wallet,US,completed
O071974,S01677,B11895,2026-08-27 20:18:11,fashion_vintage,19.96,5.47,card,DE,completed
O071975,S00320,B12755,2026-08-27 20:18:27,fashion_vintage,16.45,4.94,card,US,completed
O071976,S00843,B09619,2026-08-27 20:19:25,electronics,8114.68,60.0,card,US,completed
O071977,S00397,B13522,2026-08-27 20:19:32,fashion_vintage,21.51,10.32,card,US,completed
O071978,S00172,B11454,2026-08-27 20:20:15,fashion_vintage,54.66,7.9,card,US,completed
O071979,S00617,B05754,2026-08-27 20:22:00,sneakers_streetwear,184.7,8.21,card,US,completed
O071980,S01771,B13268,2026-08-27 20:23:11,cards_collectibles,216.63,8.32,card,US,completed
O071981,S00315,B13926,2026-08-27 20:23:15,fashion_vintage,26.38,7.46,card,FR,completed
O071982,S01169,B04284,2026-08-27 20:24:49,fashion_vintage,18.8,8.19,card,US,completed
O071983,S01238,B02094,2026-08-27 20:25:09,fashion_vintage,16.16,4.41,card,DE,completed
O071984,S00613,B00247,2026-08-27 20:26:04,fashion_vintage,15.32,11.27,card,US,completed
O071985,S00597,B14405,2026-08-27 20:29:07,fashion_vintage,40.49,7.0,wallet,AU,completed
O071986,S01976,B10876,2026-08-27 20:31:49,sneakers_streetwear,213.21,9.88,card,US,completed
O071987,S01566,B07427,2026-08-27 20:33:35,fashion_vintage,40.91,6.48,card,GB,completed
O071988,S00588,B11964,2026-08-27 20:33:52,fashion_vintage,57.19,7.23,card,US,cancelled
O071989,S01046,B00269,2026-08-27 20:37:05,fashion_vintage,24.87,11.21,card,US,completed
O071990,S01043,B09563,2026-08-27 20:37:56,fashion_vintage,28.17,4.57,card,US,completed
O071991,S01989,B05440,2026-08-27 20:38:13,fashion_vintage,15.75,8.98,wallet,AU,completed
O071992,S01235,B03571,2026-08-27 20:38:31,fashion_vintage,65.2,5.65,card,US,completed
O071993,S01305,B14421,2026-08-27 20:42:05,fashion_vintage,74.91,7.7,card,US,completed
O071994,S01473,B06332,2026-08-27 20:42:19,sneakers_streetwear,125.38,12.14,card,US,completed
O071995,S00153,B05022,2026-08-27 20:42:58,cards_collectibles,270.41,11.17,card,US,completed
O071996,S01567,B00340,2026-08-27 20:44:44,fashion_vintage,53.53,11.57,wallet,US,completed
O071997,S00641,B03083,2026-08-27 20:46:15,fashion_vintage,30.01,8.32,card,CA,completed
O071998,S00300,B10776,2026-08-27 20:46:28,fashion_vintage,27.61,8.12,wallet,US,completed
O071999,S00661,B01517,2026-08-27 20:46:43,fashion_vintage,24.72,4.5,card,DE,completed
O072000,S01867,B00808,2026-08-27 20:48:01,fashion_vintage,41.84,8.8,card,US,completed
O072001,S00377,B13424,2026-08-27 20:48:32,fashion_vintage,84.19,6.47,wallet,US,completed
O072002,S01346,B11081,2026-08-27 20:52:13,fashion_vintage,18.44,5.02,wallet,US,completed
O072003,S01551,B09900,2026-08-27 20:52:14,electronics,149.0,10.12,bank,US,completed
O072004,S01503,B04346,2026-08-27 20:53:58,sneakers_streetwear,219.11,10.95,card,US,completed
O072005,S00399,B10227,2026-08-27 20:54:11,fashion_vintage,16.39,11.75,wallet,US,completed
O072006,S00809,B05131,2026-08-27 20:54:27,fashion_vintage,21.61,11.7,bank,CA,completed
O072007,S00008,B07125,2026-08-27 20:55:20,sneakers_streetwear,111.65,10.77,wallet,US,completed
O072008,S01925,B09377,2026-08-27 20:57:51,cards_collectibles,719.59,16.38,wallet,US,completed
O072009,S00179,B01315,2026-08-27 20:58:11,fashion_vintage,25.0,11.69,wallet,US,refunded
O072010,S01225,B10460,2026-08-27 20:58:15,fashion_vintage,29.21,7.67,card,US,completed
O072011,S00321,B02022,2026-08-27 21:01:05,fashion_vintage,42.28,8.86,wallet,US,cancelled
O072012,S00169,B13733,2026-08-27 21:02:19,fashion_vintage,19.89,10.76,wallet,US,completed
O072013,S01385,B05016,2026-08-27 21:06:57,watches_jewelry_luxury,5217.72,57.07,card,AU,cancelled
O072014,S00079,B13624,2026-08-27 21:07:10,fashion_vintage,19.48,11.34,card,US,completed
O072015,S00025,B05921,2026-08-27 21:07:18,fashion_vintage,22.94,7.89,wallet,US,cancelled
O072016,S01246,B04322,2026-08-27 21:09:57,fashion_vintage,19.85,10.65,card,US,completed
O072017,S00204,B05764,2026-08-27 21:11:31,fashion_vintage,73.85,5.15,wallet,US,completed
O072018,S00063,B06171,2026-08-27 21:12:00,fashion_vintage,43.34,6.98,wallet,US,completed
O072019,S00406,B06886,2026-08-27 21:12:25,fashion_vintage,16.82,8.49,card,CA,completed
O072020,S01630,B04388,2026-08-27 21:13:30,sneakers_streetwear,122.99,12.94,card,US,completed
O072021,S01311,B01276,2026-08-27 21:14:29,sneakers_streetwear,87.12,6.23,card,US,completed
O072022,S00644,B00852,2026-08-27 21:15:05,fashion_vintage,42.77,6.94,card,US,completed
O072023,S01116,B12043,2026-08-27 21:16:07,fashion_vintage,17.91,6.89,wallet,US,completed
O072024,S00989,B06322,2026-08-27 21:16:57,cards_collectibles,169.07,10.41,card,US,completed
O072025,S01999,B13971,2026-08-27 21:18:26,fashion_vintage,19.04,4.74,card,GB,completed
O072026,S00807,B09673,2026-08-27 21:18:27,fashion_vintage,56.29,9.77,wallet,US,completed
O072027,S01183,B09060,2026-08-27 21:21:37,sneakers_streetwear,86.52,10.69,wallet,US,completed
O072028,S01238,B13047,2026-08-27 21:22:00,fashion_vintage,23.67,9.57,wallet,CA,completed
O072029,S00951,B00331,2026-08-27 21:23:41,fashion_vintage,32.89,11.49,card,US,completed
O072030,S01309,B00756,2026-08-27 21:24:39,fashion_vintage,63.96,11.74,card,US,completed
O072031,S00715,B01139,2026-08-27 21:24:56,fashion_vintage,54.91,11.87,card,US,completed
O072032,S01657,B00379,2026-08-27 21:26:52,fashion_vintage,67.84,10.14,card,US,completed
O072033,S01523,B01523,2026-08-27 21:29:41,sneakers_streetwear,90.95,6.88,bank,US,completed
O072034,S00281,B14781,2026-08-27 21:32:26,fashion_vintage,24.13,6.24,card,US,completed
O072035,S01160,B09870,2026-08-27 21:33:06,fashion_vintage,32.15,9.69,wallet,GB,completed
O072036,S01338,B10316,2026-08-27 21:33:54,fashion_vintage,30.32,9.84,card,US,completed
O072037,S00345,B08614,2026-08-27 21:34:17,fashion_vintage,21.46,4.86,wallet,US,completed
O072038,S00788,B06060,2026-08-27 21:34:36,cards_collectibles,103.59,10.14,wallet,US,completed
O072039,S01713,B03655,2026-08-27 21:38:36,sneakers_streetwear,86.68,8.72,wallet,US,completed
O072040,S01999,B08558,2026-08-27 21:38:54,fashion_vintage,18.83,11.98,card,GB,completed
O072041,S00829,B09047,2026-08-27 21:39:44,sneakers_streetwear,278.72,10.29,card,US,completed
O072042,S01342,B10919,2026-08-27 21:43:08,cards_collectibles,48.89,9.82,card,US,completed
O072043,S00582,B13140,2026-08-27 21:43:40,fashion_vintage,17.56,11.0,wallet,US,completed
O072044,S01720,B04951,2026-08-27 21:45:17,cards_collectibles,62.67,10.75,card,US,completed
O072045,S00197,B06669,2026-08-27 21:47:23,cards_collectibles,180.35,7.05,card,US,refunded
O072046,S01493,B01344,2026-08-27 21:52:57,fashion_vintage,16.92,10.31,card,US,completed
O072047,S01987,B09340,2026-08-27 21:53:57,fashion_vintage,18.5,5.92,wallet,DE,completed
O072048,S01567,B04938,2026-08-27 21:56:14,fashion_vintage,15.74,6.08,card,US,completed
O072048,S01567,B04938,2026-08-27 21:56:14,fashion_vintage,15.74,6.08,card,US,completed
O072049,S00202,B03083,2026-08-27 21:56:35,sneakers_streetwear,125.57,10.42,card,US,completed
O072050,S00320,B13007,2026-08-27 21:57:20,fashion_vintage,22.35,9.36,wallet,US,completed
O072051,S00250,B01775,2026-08-27 21:58:18,fashion_vintage,26.39,11.34,card,US,completed
O072052,S00419,B10563,2026-08-27 22:03:51,watches_jewelry_luxury,3833.27,45.52,card,US,completed
O072053,S01657,B09125,2026-08-27 22:06:42,fashion_vintage,15.59,12.08,card,CA,completed
O072054,S01440,B14790,2026-08-27 22:10:50,fashion_vintage,35.73,9.86,card,US,completed
O072055,S00176,B02827,2026-08-27 22:12:49,fashion_vintage,31.25,7.38,card,US,completed
O072056,S01547,B00403,2026-08-27 22:19:47,watches_jewelry_luxury,11134.13,60.0,card,US,completed
O072057,S00463,B00085,2026-08-27 22:20:21,electronics,226.73,8.65,card,US,completed
O072058,S01632,B04119,2026-08-27 22:22:15,fashion_vintage,28.12,11.88,wallet,US,completed
O072058,S01632,B04119,2026-08-27 22:22:15,fashion_vintage,28.12,11.88,wallet,US,completed
O072059,S00326,B01534,2026-08-27 22:23:32,electronics,222.65,10.19,card,AU,completed
O072060,S00884,B06185,2026-08-27 22:23:56,fashion_vintage,15.08,11.23,card,US,completed
O072061,S00509,B03040,2026-08-27 22:24:04,sneakers_streetwear,131.79,11.82,card,FR,completed
O072062,S01531,B07534,2026-08-27 22:24:27,fashion_vintage,21.53,8.42,card,GB,completed
O072063,S01834,B01250,2026-08-27 22:28:49,fashion_vintage,81.39,5.85,card,US,completed
O072064,S00775,B11011,2026-08-27 22:30:14,fashion_vintage,49.23,4.61,card,US,completed
O072065,S00179,B14721,2026-08-27 22:38:47,fashion_vintage,21.83,10.53,card,US,completed
O072066,S00816,B14389,2026-08-27 22:42:24,fashion_vintage,24.56,10.6,card,US,completed
O072067,S01315,B10414,2026-08-27 22:42:24,sneakers_streetwear,296.11,11.38,card,US,completed
O072068,S01507,B05117,2026-08-27 22:50:53,fashion_vintage,18.3,4.77,bank,US,completed
O072069,S01609,B14596,2026-08-27 22:53:30,cards_collectibles,146.61,8.07,card,US,completed
O072070,S00953,B02543,2026-08-27 22:53:41,fashion_vintage,41.92,8.51,wallet,US,completed
O072071,S01962,B00283,2026-08-27 22:58:43,cards_collectibles,44.8,6.76,card,US,completed
O072072,S00498,B08211,2026-08-27 23:01:45,fashion_vintage,17.88,5.03,card,US,completed
O072073,S01785,B14124,2026-08-27 23:02:40,cards_collectibles,1916.79,26.55,card,CA,completed
O072074,S00645,B06669,2026-08-27 23:02:40,fashion_vintage,23.85,4.29,wallet,US,completed
O072075,S01586,B03083,2026-08-27 23:03:46,fashion_vintage,20.72,10.06,card,US,completed
O072076,S01436,B06060,2026-08-27 23:07:22,cards_collectibles,95.2,9.98,bank,US,completed
O072077,S01204,B03083,2026-08-27 23:11:15,sneakers_streetwear,249.99,6.57,card,US,completed
O072078,S00021,B14505,2026-08-27 23:12:22,cards_collectibles,63.74,8.32,card,US,completed
O072079,S01510,B02336,2026-08-27 23:16:23,sneakers_streetwear,148.72,10.59,card,US,completed
O072080,S01246,B05270,2026-08-27 23:19:37,fashion_vintage,37.93,7.62,card,US,completed
O072081,S01073,B05328,2026-08-27 23:19:52,fashion_vintage,77.87,9.85,wallet,US,completed
O072082,S01598,B07459,2026-08-27 23:22:32,sneakers_streetwear,142.6,5.5,card,AU,completed
O072083,S00923,B00366,2026-08-27 23:23:51,sneakers_streetwear,258.52,12.34,wallet,US,completed
O072084,S00197,B01559,2026-08-27 23:25:18,cards_collectibles,128.12,13.27,card,US,cancelled
O072085,S01886,B00694,2026-08-27 23:27:40,fashion_vintage,21.16,9.33,card,US,completed
O072086,S00065,B10536,2026-08-27 23:27:50,fashion_vintage,26.55,4.95,card,US,completed
O072087,S00866,B12727,2026-08-27 23:29:07,fashion_vintage,22.82,8.22,wallet,US,refunded
O072088,S01748,B13794,2026-08-27 23:32:11,cards_collectibles,21.61,5.89,card,US,completed
O072089,S00992,B13047,2026-08-27 23:36:34,fashion_vintage,17.51,6.03,card,US,completed
O072090,S01192,B10324,2026-08-27 23:47:14,fashion_vintage,19.15,8.88,card,US,completed
O072091,S00041,B03083,2026-08-27 23:48:04,cards_collectibles,138.39,11.24,card,US,completed
O072092,S01289,B00427,2026-08-27 23:50:46,electronics,446.18,13.99,card,US,completed
O072093,S00291,B01609,2026-08-27 23:51:16,electronics,611.32,10.67,card,DE,completed
O072094,S01861,B08756,2026-08-27 23:57:45,cards_collectibles,101.82,9.47,card,US,completed
O072095,S01403,B14418,2026-08-28 00:06:55,fashion_vintage,27.99,9.21,card,US,completed
O072096,S00120,B06544,2026-08-28 00:08:53,cards_collectibles,173.22,10.89,wallet,US,completed
O072097,S01768,B13022,2026-08-28 00:11:07,electronics,662.01,13.21,card,US,completed
O072098,S01395,B08485,2026-08-28 00:18:46,electronics,101.46,7.25,wallet,US,completed
O072099,S01401,B02827,2026-08-28 00:24:07,sneakers_streetwear,126.6,11.85,card,CA,completed
O072100,S01763,B03083,2026-08-28 00:25:18,sneakers_streetwear,150.59,6.01,card,DE,completed
O072101,S00876,B08299,2026-08-28 00:35:24,cards_collectibles,35.42,8.77,card,US,completed
O072102,S01361,B04833,2026-08-28 00:39:13,fashion_vintage,54.31,5.2,wallet,US,completed
O072103,S00038,B06251,2026-08-28 00:47:38,watches_jewelry_luxury,527.32,13.48,card,AU,cancelled
O072104,S01908,B01661,2026-08-28 00:48:00,cards_collectibles,27.63,4.68,card,US,refunded
O072105,S01889,B03152,2026-08-28 01:09:28,fashion_vintage,15.43,7.12,wallet,US,completed
O072106,S01965,B03083,2026-08-28 01:26:15,cards_collectibles,692.65,15.42,card,US,cancelled
O072107,S01459,B11208,2026-08-28 01:32:00,fashion_vintage,32.08,9.21,card,US,completed
O072108,S01387,B12151,2026-08-28 01:46:12,sneakers_streetwear,135.99,8.95,card,US,completed
O072109,S00978,B13832,2026-08-28 02:00:07,fashion_vintage,31.78,4.73,card,US,completed
O072110,S00881,B06951,2026-08-28 02:17:07,cards_collectibles,66.55,5.8,card,US,completed
O072111,S01081,B09117,2026-08-28 02:17:14,fashion_vintage,18.63,5.31,card,US,completed
O072112,S01532,B13977,2026-08-28 02:23:27,fashion_vintage,23.62,7.27,card,GB,completed
O072113,S01734,B06824,2026-08-28 02:30:25,cards_collectibles,678.8,16.09,wallet,US,refunded
O072114,S01107,B10387,2026-08-28 02:45:07,cards_collectibles,22.32,11.67,card,US,completed
O072115,S00687,B08484,2026-08-28 02:53:46,sneakers_streetwear,92.28,6.05,wallet,US,completed
O072116,S00593,B06669,2026-08-28 03:04:14,fashion_vintage,19.32,7.86,bank,US,cancelled
O072117,S00965,B00278,2026-08-28 03:04:32,fashion_vintage,21.11,9.54,card,US,completed
O072118,S00851,B03083,2026-08-28 03:12:41,sneakers_streetwear,138.3,9.0,wallet,US,completed
O072119,S00851,B11993,2026-08-28 03:38:42,sneakers_streetwear,127.63,12.49,card,US,completed
O072120,S01445,B05376,2026-08-28 04:12:18,fashion_vintage,24.13,7.86,wallet,US,completed
O072121,S00618,B13576,2026-08-28 04:57:20,fashion_vintage,16.46,8.95,card,US,completed
O072122,S00709,B04873,2026-08-28 05:11:56,electronics,109.71,7.42,card,US,completed
O072123,S00146,B03452,2026-08-28 05:14:03,fashion_vintage,34.51,7.1,card,US,completed
O072124,S00388,B09898,2026-08-28 05:18:15,fashion_vintage,17.04,9.89,card,US,completed
O072125,S01508,B00870,2026-08-28 05:20:34,sneakers_streetwear,141.37,13.2,wallet,US,cancelled
O072126,S00723,B03491,2026-08-28 05:32:29,electronics,124.41,7.92,wallet,US,completed
O072127,S01573,B04853,2026-08-28 05:33:05,fashion_vintage,21.42,4.24,wallet,US,completed
O072128,S01608,B01703,2026-08-28 05:33:15,fashion_vintage,17.08,4.5,wallet,US,completed
O072129,S00497,B12080,2026-08-28 05:44:08,fashion_vintage,56.68,9.0,wallet,DE,completed
O072130,S00283,B08880,2026-08-28 05:45:39,fashion_vintage,15.96,7.68,card,US,completed
O072131,S01026,B05341,2026-08-28 05:46:35,fashion_vintage,21.85,11.2,card,US,completed
O072132,S00533,B14405,2026-08-28 06:01:58,fashion_vintage,28.71,10.79,card,GB,completed
O072133,S00461,B13012,2026-08-28 06:09:03,sneakers_streetwear,120.29,10.95,card,CA,completed
O072134,S01469,B04571,2026-08-28 06:09:24,fashion_vintage,23.09,4.42,card,US,completed
O072135,S01448,B02145,2026-08-28 06:20:48,fashion_vintage,39.93,8.54,card,US,completed
O072136,S00616,B05324,2026-08-28 06:28:54,fashion_vintage,37.89,10.69,wallet,US,completed
O072137,S00377,B03083,2026-08-28 06:29:44,fashion_vintage,39.36,9.03,card,US,completed
