payout_id,seller_id,payout_ts,amount,payout_type,bank_account_id,payout_status
P012959,S01245,2026-08-03 09:00:00,1016.87,scheduled,BA01003,paid
P012960,S01931,2026-08-03 09:00:00,157.47,scheduled,BA00997,paid
P012961,S00344,2026-08-03 09:00:00,2386.45,scheduled,BA00265,paid
P012962,S00167,2026-08-03 09:00:00,79.83,scheduled,BA00578,paid
P012963,S00574,2026-08-03 09:00:00,218.35,scheduled,BA01421,paid
P012964,S00089,2026-08-03 09:00:00,233.51,scheduled,BA00575,paid
P012965,S00275,2026-08-03 09:00:00,189.53,scheduled,BA00267,paid
P012966,S01738,2026-08-03 09:00:00,173.4,scheduled,BA01419,paid
P012967,S00770,2026-08-03 09:00:00,160.91,scheduled,BA00990,paid
P012968,S01000,2026-08-03 09:00:00,63.94,scheduled,BA01436,paid
P012969,S01216,2026-08-03 09:00:00,155.68,scheduled,BA01428,paid
P012970,S01202,2026-08-03 09:00:00,36.12,scheduled,BA00259,paid
P012971,S00949,2026-08-03 09:00:00,127.56,scheduled,BA00586,paid
P012972,S01850,2026-08-03 09:00:00,453.11,scheduled,BA00585,paid
P012973,S01079,2026-08-03 09:00:00,21.19,scheduled,BA01404,paid
P012974,S01017,2026-08-03 09:00:00,19.64,scheduled,BA00253,paid
P012975,S01330,2026-08-03 09:00:00,58.15,scheduled,BA00984,paid
P012976,S01325,2026-08-03 09:00:00,34.28,scheduled,BA01405,paid
P012977,S00045,2026-08-03 09:00:00,295.66,scheduled,BA01433,paid
P012978,S01948,2026-08-03 09:00:00,782.98,scheduled,BA00276,paid
P012979,S01708,2026-08-03 09:00:00,33.62,scheduled,BA00986,paid
P012980,S00037,2026-08-03 09:00:00,33.23,scheduled,BA00584,paid
P012981,S00219,2026-08-03 09:00:00,1395.98,scheduled,BA01432,paid
P012982,S01468,2026-08-03 09:00:00,155.8,scheduled,BA00570,paid
P012983,S01605,2026-08-03 09:00:00,84.82,scheduled,BA01010,paid
P012984,S01558,2026-08-03 09:00:00,324.79,scheduled,BA01408,paid
P012985,S01423,2026-08-03 09:00:00,181.35,scheduled,BA00256,paid
P012986,S01257,2026-08-03 09:00:00,82.1,scheduled,BA01008,paid
P012987,S00016,2026-08-03 09:00:00,84.4,scheduled,BA01431,paid
P012988,S01952,2026-08-03 09:00:00,265.99,scheduled,BA00987,paid
P012989,S00944,2026-08-03 09:00:00,88.74,scheduled,BA00274,paid
P012990,S00696,2026-08-03 09:00:00,582.19,scheduled,BA00583,paid
P012991,S01064,2026-08-03 09:00:00,26.43,scheduled,BA00988,paid
P012992,S01695,2026-08-03 09:00:00,20.0,scheduled,BA00258,paid
P012993,S01929,2026-08-03 09:00:00,51.36,scheduled,BA00571,paid
P012994,S00468,2026-08-03 09:00:00,64.06,scheduled,BA00582,paid
P012995,S01419,2026-08-03 09:00:00,177.82,scheduled,BA01410,paid
P012996,S01258,2026-08-03 09:00:00,299.83,scheduled,BA01429,paid
P012997,S00697,2026-08-03 09:00:00,13.89,scheduled,BA00989,paid
P012998,S00860,2026-08-03 09:00:00,150.55,scheduled,BA01007,paid
P012999,S01886,2026-08-03 09:00:00,321.29,scheduled,BA00285,paid
P013000,S00434,2026-08-03 09:00:00,173.03,scheduled,BA01023,paid
P013001,S01579,2026-08-03 09:00:00,579.26,scheduled,BA01386,paid
P013002,S01309,2026-08-03 09:00:00,187.44,scheduled,BA00618,paid
P013003,S01814,2026-08-03 09:00:00,312.93,scheduled,BA01368,paid
P013004,S01303,2026-08-03 09:00:00,63.09,scheduled,BA00300,paid
P013005,S00416,2026-08-03 09:00:00,33.99,scheduled,BA00550,paid
P013006,S01243,2026-08-03 09:00:00,173.66,scheduled,BA01370,paid
P013007,S00131,2026-08-03 09:00:00,176.14,scheduled,BA00617,paid
P013008,S01387,2026-08-03 09:00:00,271.48,scheduled,BA01040,paid
P013009,S00920,2026-08-03 09:00:00,887.84,scheduled,BA01371,paid
P013010,S00670,2026-08-03 09:00:00,404.83,scheduled,BA01480,paid
P013011,S00934,2026-08-03 09:00:00,153.7,scheduled,BA00224,paid
P013012,S00396,2026-08-03 09:00:00,57.4,scheduled,BA01479,paid
P013013,S01224,2026-08-03 09:00:00,282.97,scheduled,BA00947,paid
P013014,S01870,2026-08-03 09:00:00,288.59,scheduled,BA01478,paid
P013015,S01877,2026-08-03 09:00:00,406.16,scheduled,BA00299,paid
P013016,S01338,2026-08-03 09:00:00,199.83,scheduled,BA00226,paid
P013017,S00881,2026-08-03 09:00:00,113.38,scheduled,BA01039,paid
P013018,S00134,2026-08-03 09:00:00,212.63,scheduled,BA00551,paid
P013019,S01219,2026-08-03 09:00:00,443.8,scheduled,BA01373,paid
P013020,S00233,2026-08-03 09:00:00,185.56,scheduled,BA00948,paid
P013021,S00879,2026-08-03 09:00:00,138.93,scheduled,BA01477,paid
P013022,S01653,2026-08-03 09:00:00,187.22,scheduled,BA01037,paid
P013023,S01573,2026-08-03 09:00:00,78.02,scheduled,BA00613,paid
P013024,S01823,2026-08-03 09:00:00,139.47,scheduled,BA01476,paid
P013025,S01888,2026-08-03 09:00:00,146.38,scheduled,BA00298,paid
P013026,S00543,08/03/2026 09:00,189.1,scheduled,BA00949,paid
P013027,S00139,2026-08-03 09:00:00,313.79,scheduled,BA01035,paid
P013028,S00544,2026-08-03 09:00:00,565.1,scheduled,BA01475,paid
P013029,S01755,2026-08-03 09:00:00,134.31,scheduled,BA01482,paid
P013030,S01610,2026-08-03 09:00:00,20.87,scheduled,BA01034,paid
P013031,S01643,2026-08-03 09:00:00,78.89,scheduled,BA01042,paid
P013032,S01366,2026-08-03 09:00:00,76.23,scheduled,BA01483,paid
P013033,S01677,2026-08-03 09:00:00,228.57,scheduled,BA01490,paid
P013034,S00380,2026-08-03 09:00:00,108.53,scheduled,BA00541,paid
P013035,S00229,2026-08-03 09:00:00,198.04,scheduled,BA00219,paid
P013036,S00623,2026-08-03 09:00:00,124.16,scheduled,BA00623,paid
P013037,S01879,2026-08-03 09:00:00,711.96,scheduled,BA01362,paid
P013038,S01741,2026-08-03 09:00:00,544.86,scheduled,BA01048,paid
P013039,S00278,2026-08-03 09:00:00,321.46,scheduled,BA00937,paid
P013040,S00853,2026-08-03 09:00:00,204.78,scheduled,BA01489,paid
P013041,S01721,2026-08-03 09:00:00,479.35,scheduled,BA00220,paid
P013042,S00082,2026-08-03 09:00:00,22.76,scheduled,BA00303,paid
P013043,S01999,2026-08-03 09:00:00,50.84,scheduled,BA00938,paid
P013044,S01490,2026-08-03 09:00:00,261.18,scheduled,BA01047,paid
P013045,S00166,2026-08-03 09:00:00,771.87,scheduled,BA01364,paid
P013046,S00647,2026-08-03 09:00:00,55.99,scheduled,BA01487,paid
P013047,S00884,2026-08-03 09:00:00,73.4,scheduled,BA00622,paid
P013048,S01210,2026-08-03 09:00:00,200.7,scheduled,BA01045,paid
P013049,S00877,2026-08-03 09:00:00,404.69,scheduled,BA00302,paid
P013050,S00250,2026-08-03 09:00:00,419.58,scheduled,BA01486,paid
P013051,S01727,2026-08-03 09:00:00,603.51,scheduled,BA00221,paid
P013052,S01810,2026-08-03 09:00:00,23.94,scheduled,BA00939,paid
P013053,S01776,2026-08-03 09:00:00,263.86,scheduled,BA00549,paid
P013054,S00575,2026-08-03 09:00:00,287.82,scheduled,BA01485,paid
P013055,S00837,2026-08-03 09:00:00,86.46,scheduled,BA00620,paid
P013056,S01244,2026-08-03 09:00:00,51.2,scheduled,BA00222,paid
P013057,S01429,2026-08-03 09:00:00,40.74,scheduled,BA00301,paid
P013058,S00220,2026-08-03 09:00:00,1843.0,scheduled,BA01484,paid
P013059,S01221,2026-08-03 09:00:00,43.49,scheduled,BA01366,paid
P013060,S01639,2026-08-03 09:00:00,484.04,scheduled,BA00223,paid
P013061,S01466,2026-08-03 09:00:00,113.26,scheduled,BA01375,paid
P013062,S00548,2026-08-03 09:00:00,390.15,scheduled,BA00950,paid
P013063,S00924,2026-08-03 09:00:00,757.03,scheduled,BA00231,paid
P013064,S00586,2026-08-03 09:00:00,70.28,scheduled,BA01029,paid
P013065,S00149,2026-08-03 09:00:00,133.08,scheduled,BA01381,paid
P013066,S01358,2026-08-03 09:00:00,76.95,scheduled,BA00291,paid
P013067,S01528,2026-08-03 09:00:00,136.4,scheduled,BA00237,paid
P013068,S01355,2026-08-03 09:00:00,54.58,scheduled,BA00290,paid
P013069,S01602,2026-08-03 09:00:00,84.79,scheduled,BA01463,paid
P013070,S01199,2026-08-03 09:00:00,169.74,scheduled,BA00959,paid
P013071,S00563,2026-08-03 09:00:00,873.09,scheduled,BA01383,paid
P013072,S01081,2026-08-03 09:00:00,281.3,scheduled,BA00559,paid
P013073,S00849,2026-08-03 09:00:00,346.48,scheduled,BA00960,paid
P013074,S00133,2026-08-03 09:00:00,3194.29,scheduled,BA01462,paid
P013075,S01304,2026-08-03 09:00:00,126.86,scheduled,BA01384,paid
P013076,S00269,2026-08-03 09:00:00,191.79,scheduled,BA00603,paid
P013077,S00581,2026-08-03 09:00:00,706.55,scheduled,BA01026,paid
P013078,S00711,2026-08-03 09:00:00,29.22,scheduled,BA00560,paid
P013079,S01458,2026-08-03 09:00:00,46.38,scheduled,BA00289,paid
P013080,S00693,2026-08-03 09:00:00,176.26,scheduled,BA01025,failed
P013081,S00054,2026-08-03 09:00:00,3810.02,scheduled,BA00239,failed
P013082,S00813,2026-08-03 09:00:00,18.07,scheduled,BA00240,paid
P013083,S00960,2026-08-03 09:00:00,76.81,scheduled,BA01457,paid
P013084,S00222,2026-08-03 09:00:00,245.49,scheduled,BA01385,paid
P013085,S01158,2026-08-03 09:00:00,946.92,scheduled,BA00962,paid
P013086,S00532,2026-08-03 09:00:00,558.58,scheduled,BA01024,paid
P013087,S00242,2026-08-03 09:00:00,48.92,scheduled,BA00599,paid
P013088,S01087,2026-08-03 09:00:00,90.65,scheduled,BA00241,paid
P013089,S01994,2026-08-03 09:00:00,2363.81,scheduled,BA00964,paid
P013090,S01887,2026-08-03 09:00:00,97.91,scheduled,BA00287,paid
P013091,S00382,2026-08-03 09:00:00,456.66,scheduled,BA00958,paid
P013092,S00015,2026-08-03 09:00:00,16.08,scheduled,BA00605,paid
P013093,S01867,2026-08-03 09:00:00,125.98,scheduled,BA00558,paid
P013094,S00635,2026-08-03 09:00:00,158.72,scheduled,BA01380,paid
P013095,S01932,2026-08-03 09:00:00,8441.1,scheduled,BA00553,paid
P013096,S00728,2026-08-03 09:00:00,25.26,scheduled,BA01472,paid
P013097,S00876,2026-08-03 09:00:00,630.49,scheduled,BA00296,paid
P013098,S01778,2026-08-03 09:00:00,540.63,scheduled,BA00611,paid
P013099,S00656,2026-08-03 09:00:00,243.81,scheduled,BA01377,paid
P013100,S00297,2026-08-03 09:00:00,454.82,scheduled,BA01033,paid
P013101,S01194,2026-08-03 09:00:00,322.35,scheduled,BA00954,paid
P013102,S00349,2026-08-03 09:00:00,203.83,scheduled,BA00555,paid
P013103,S00511,2026-08-03 09:00:00,276.32,scheduled,BA00295,paid
P013104,S01722,2026-08-03 09:00:00,191.0,scheduled,BA01378,paid
P013105,S01831,2026-08-03 09:00:00,1477.95,scheduled,BA01470,paid
P013106,S00369,2026-08-03 09:00:00,91.53,scheduled,BA00233,paid
P013107,S00299,2026-08-03 09:00:00,9778.66,scheduled,BA01469,paid
P013108,S01471,2026-08-03 09:00:00,141.86,scheduled,BA00576,paid
P013109,S00765,2026-08-03 09:00:00,78.11,scheduled,BA01032,paid
P013110,S00610,2026-08-03 09:00:00,191.79,scheduled,BA00955,paid
P013111,S00216,2026-08-03 09:00:00,147.96,scheduled,BA01468,failed
P013112,S01192,2026-08-03 09:00:00,60.02,scheduled,BA00956,paid
P013113,S01189,2026-08-03 09:00:00,2077.51,scheduled,BA01379,paid
P013114,S01445,2026-08-03 09:00:00,170.22,scheduled,BA00606,paid
P013115,S01444,2026-08-03 09:00:00,83.75,scheduled,BA00234,paid
P013116,S00407,2026-08-03 09:00:00,3253.38,scheduled,BA01031,paid
P013117,S00687,2026-08-03 09:00:00,1518.07,scheduled,BA00557,paid
P013118,S00846,2026-08-03 09:00:00,67.85,scheduled,BA00292,paid
P013119,S00041,2026-08-03 09:00:00,130.57,scheduled,BA00235,paid
P013120,S00828,2026-08-03 09:00:00,36.76,scheduled,BA01030,paid
P013121,S01157,2026-08-03 09:00:00,289.02,scheduled,BA01466,paid
P013122,S01275,2026-08-03 09:00:00,122.19,scheduled,BA00957,paid
P013123,S01563,2026-08-03 09:00:00,426.92,scheduled,BA00607,paid
P013124,S00591,2026-08-03 09:00:00,8559.54,scheduled,BA00186,paid
P013125,S01950,2026-08-03 09:00:00,15.46,scheduled,BA01094,paid
P013126,S01231,2026-08-03 09:00:00,283.86,scheduled,BA00867,paid
P013127,S00761,2026-08-03 09:00:00,1805.81,scheduled,BA00049,paid
P013128,S01591,2026-08-03 09:00:00,50.5,scheduled,BA00402,paid
P013129,S00234,2026-08-03 09:00:00,45.05,scheduled,BA00724,paid
P013130,S00113,2026-08-03 09:00:00,50.89,scheduled,BA01164,paid
P013131,S01847,2026-08-03 09:00:00,18.52,scheduled,BA01232,paid
P013132,S01408,2026-08-03 09:00:00,182.08,scheduled,BA00723,paid
P013133,S00519,2026-08-03 09:00:00,219.73,scheduled,BA01660,paid
P013134,S01054,2026-08-03 09:00:00,36.18,scheduled,BA00788,paid
P013135,S01125,2026-08-03 09:00:00,830.57,scheduled,BA01659,paid
P013136,S00441,2026-08-03 09:00:00,91.11,scheduled,BA00453,paid
P013137,S00320,2026-08-03 09:00:00,336.37,scheduled,BA00401,paid
P013138,S01858,2026-08-03 09:00:00,49.95,scheduled,BA00789,paid
P013139,S00070,2026-08-03 09:00:00,790.52,scheduled,BA00047,paid
P013140,S00117,2026-08-03 09:00:00,363.88,scheduled,BA00053,paid
P013141,S00047,2026-08-03 09:00:00,289.46,scheduled,BA01163,paid
P013142,S01768,2026-08-03 09:00:00,474.75,scheduled,BA01658,paid
P013143,S00506,2026-08-03 09:00:00,39.37,scheduled,BA00721,paid
P013144,S01313,2026-08-03 09:00:00,6906.96,scheduled,BA01657,paid
P013145,S00372,2026-08-03 09:00:00,107.76,scheduled,BA01235,paid
P013146,S01279,2026-08-03 09:00:00,16.54,scheduled,BA00056,paid
P013147,S01237,2026-08-03 09:00:00,101.43,scheduled,BA00400,paid
P013148,S00814,2026-08-03 09:00:00,93.0,scheduled,BA00455,paid
P013149,S01734,2026-08-03 09:00:00,1029.25,scheduled,BA01236,paid
P013150,S00727,2026-08-03 09:00:00,22.73,scheduled,BA00790,paid
P013151,S00217,2026-08-03 09:00:00,39.25,scheduled,BA01655,paid
P013152,S01056,2026-08-03 09:00:00,334.95,scheduled,BA01162,paid
P013153,S01010,2026-08-03 09:00:00,69.61,scheduled,BA01233,paid
P013154,S00738,2026-08-03 09:00:00,67.36,scheduled,BA00451,paid
P013155,S01343,2026-08-03 09:00:00,934.89,scheduled,BA01231,paid
P013156,S01117,2026-08-03 09:00:00,105.34,scheduled,BA01662,paid
P013157,S01951,2026-08-03 09:00:00,497.62,scheduled,BA00040,paid
P013158,S01696,2026-08-03 09:00:00,580.4,scheduled,BA00782,paid
P013159,S01993,2026-08-03 09:00:00,697.37,scheduled,BA01225,paid
P013160,S01530,2026-08-03 09:00:00,59.07,scheduled,BA00405,paid
P013161,S00126,2026-08-03 09:00:00,35.27,scheduled,BA00783,paid
P013162,S01672,2026-08-03 09:00:00,121.39,scheduled,BA01669,paid
P013163,S01851,2026-08-03 09:00:00,511.36,scheduled,BA00042,paid
P013164,S00350,2026-08-03 09:00:00,,scheduled,BA00448,paid
P013165,S01575,2026-08-03 09:00:00,1792.19,scheduled,BA00449,paid
P013166,S01624,2026-08-03 09:00:00,105.15,scheduled,BA00731,failed
P013167,S01159,2026-08-03 09:00:00,395.35,scheduled,BA00450,paid
P013168,S00952,2026-08-03 09:00:00,135.85,scheduled,BA00404,paid
P013169,S01958,08/03/2026 09:00,154.5,scheduled,BA01668,paid
P013170,S00408,2026-08-03 09:00:00,94.12,scheduled,BA00043,paid
P013171,S00898,2026-08-03 09:00:00,56.45,scheduled,BA00784,paid
P013172,S01110,2026-08-03 09:00:00,97.08,scheduled,BA01228,paid
P013173,S01143,2026-08-03 09:00:00,93.39,scheduled,BA00726,paid
P013174,S01682,2026-08-03 09:00:00,58.71,scheduled,BA00785,paid
P013175,S00950,2026-08-03 09:00:00,128.74,scheduled,BA01167,paid
P013176,S00832,2026-08-03 09:00:00,315.04,scheduled,BA00044,paid
P013177,S00999,2026-08-03 09:00:00,415.76,scheduled,BA00725,paid
P013178,S01751,2026-08-03 09:00:00,15.67,scheduled,BA01665,paid
P013179,S01109,2026-08-03 09:00:00,576.63,scheduled,BA00046,paid
P013179,S01109,2026-08-03 09:00:00,576.63,scheduled,BA00046,paid
P013180,S01989,2026-08-03 09:00:00,468.11,scheduled,BA01229,paid
P013181,S00300,2026-08-03 09:00:00,242.78,scheduled,BA00403,paid
P013182,S01578,2026-08-03 09:00:00,256.49,scheduled,BA00786,paid
P013183,S00971,2026-08-03 09:00:00,1224.88,scheduled,BA01165,paid
P013184,S01267,2026-08-03 09:00:00,40.43,scheduled,BA00720,paid
P013185,S00565,2026-08-03 09:00:00,1280.73,scheduled,BA01654,paid
P013186,S01777,2026-08-03 09:00:00,41.37,scheduled,BA00791,paid
P013187,S01819,2026-08-03 09:00:00,115.88,scheduled,BA00398,paid
P013188,S01262,2026-08-03 09:00:00,49.9,scheduled,BA01646,paid
P013189,S01873,2026-08-03 09:00:00,20.28,scheduled,BA00459,paid
P013190,S01030,2026-08-03 09:00:00,1797.83,scheduled,BA01645,paid
P013191,S00071,2026-08-03 09:00:00,157.91,scheduled,BA01242,paid
P013192,S00273,2026-08-03 09:00:00,96.46,scheduled,BA00076,paid
P013193,S01142,2026-08-03 09:00:00,339.13,scheduled,BA00714,paid
P013194,S01615,2026-08-03 09:00:00,977.25,scheduled,BA00460,paid
P013195,S00918,2026-08-03 09:00:00,220.63,scheduled,BA00394,paid
P013196,S01875,2026-08-03 09:00:00,451.71,scheduled,BA00806,paid
P013197,S00706,2026-08-03 09:00:00,92.54,scheduled,BA01644,paid
P013198,S01435,2026-08-03 09:00:00,745.08,scheduled,BA01244,paid
P013199,S01834,2026-08-03 09:00:00,155.14,scheduled,BA00079,paid
P013200,S00026,2026-08-03 09:00:00,321.62,scheduled,BA00393,paid
P013201,S01747,2026-08-03 09:00:00,657.89,scheduled,BA00461,paid
P013202,S00423,2026-08-03 09:00:00,27.81,scheduled,BA00711,paid
P013203,S00808,2026-08-03 09:00:00,22.78,scheduled,BA01643,paid
P013204,S00922,2026-08-03 09:00:00,138.34,scheduled,BA00082,paid
P013205,S01361,2026-08-03 09:00:00,76.36,scheduled,BA00807,paid
P013206,S00795,2026-08-03 09:00:00,140.48,scheduled,BA01641,paid
P013207,S00418,2026-08-03 09:00:00,45.73,scheduled,BA01152,paid
P013208,S00157,2026-08-03 09:00:00,177.14,scheduled,BA01246,paid
P013209,S00409,2026-08-03 09:00:00,198.19,scheduled,BA00392,paid
P013210,S01043,2026-08-03 09:00:00,60.17,scheduled,BA00084,paid
P013211,S01347,2026-08-03 09:00:00,418.92,scheduled,BA00710,paid
P013212,S00622,2026-08-03 09:00:00,572.38,scheduled,BA01307,paid
P013213,S01855,2026-08-03 09:00:00,766.0,scheduled,BA01149,paid
P013214,S00508,2026-08-03 09:00:00,241.84,scheduled,BA00462,paid
P013215,S00546,2026-08-03 09:00:00,167.41,scheduled,BA01156,paid
P013216,S01946,2026-08-03 09:00:00,162.24,scheduled,BA01671,paid
P013217,S00629,2026-08-03 09:00:00,153.16,scheduled,BA00073,paid
P013218,S00529,2026-08-03 09:00:00,229.94,scheduled,BA01647,paid
P013219,S00674,2026-08-03 09:00:00,918.22,scheduled,BA00059,paid
P013220,S01448,2026-08-03 09:00:00,244.01,scheduled,BA01161,reversed
P013221,S00318,2026-08-03 09:00:00,1158.25,scheduled,BA01653,paid
P013222,S00202,2026-08-03 09:00:00,443.13,scheduled,BA00756,paid
P013223,S00099,2026-08-03 09:00:00,62.07,scheduled,BA00062,paid
P013224,S00386,08/03/2026 09:00,27.83,scheduled,BA00718,paid
P013225,S00882,2026-08-03 09:00:00,154.36,scheduled,BA01651,paid
P013226,S01729,2026-08-03 09:00:00,183.17,scheduled,BA00793,paid
P013227,S01997,2026-08-03 09:00:00,169.58,scheduled,BA01238,paid
P013228,S01884,2026-08-03 09:00:00,574.44,scheduled,BA00457,paid
P013229,S01462,2026-08-03 09:00:00,1201.28,scheduled,BA01650,paid
P013230,S00093,2026-08-03 09:00:00,1440.45,scheduled,BA01239,paid
P013231,S00873,2026-08-03 09:00:00,102.61,scheduled,BA01158,paid
P013232,S00014,2026-08-03 09:00:00,264.47,scheduled,BA00065,paid
P013233,S00968,2026-08-03 09:00:00,365.82,scheduled,BA00716,paid
P013234,S00424,2026-08-03 09:00:00,159.36,scheduled,BA00397,paid
P013235,S00066,2026-08-03 09:00:00,850.58,scheduled,BA00797,paid
P013236,S00098,2026-08-03 09:00:00,125.88,scheduled,BA00458,paid
P013237,S01251,2026-08-03 09:00:00,115.09,scheduled,BA01649,paid
P013238,S01276,2026-08-03 09:00:00,125.69,scheduled,BA00067,paid
P013239,S01899,2026-08-03 09:00:00,135.45,scheduled,BA01157,paid
P013240,S00430,2026-08-03 09:00:00,72.03,scheduled,BA00800,paid
P013241,S01540,2026-08-03 09:00:00,560.68,scheduled,BA01648,paid
P013242,S01913,2026-08-03 09:00:00,654.68,scheduled,BA00072,paid
P013243,S01923,2026-08-03 09:00:00,152.5,scheduled,BA01241,paid
P013244,S01716,2026-08-03 09:00:00,51.97,scheduled,BA00715,paid
P013245,S00309,2026-08-03 09:00:00,87.79,scheduled,BA00396,paid
P013246,S01046,2026-08-03 09:00:00,78.94,scheduled,BA00802,paid
P013247,S00346,2026-08-03 09:00:00,106.81,scheduled,BA01637,paid
P013248,S00478,2026-08-03 09:00:00,165.04,scheduled,BA00732,paid
P013249,S00992,2026-08-03 09:00:00,98.62,scheduled,BA01223,paid
P013250,S00945,2026-08-03 09:00:00,683.31,scheduled,BA00749,paid
P013251,S00851,2026-08-03 09:00:00,179.85,scheduled,BA01184,paid
P013252,S01422,2026-08-03 09:00:00,39.45,scheduled,BA01694,paid
P013253,S00784,2026-08-03 09:00:00,18.57,scheduled,BA01204,paid
P013254,S01791,2026-08-03 09:00:00,26.18,scheduled,BA00006,paid
P013255,S00779,2026-08-03 09:00:00,1258.02,scheduled,BA01693,paid
P013256,S00142,2026-08-03 09:00:00,440.26,scheduled,BA00765,paid
P013257,S00552,2026-08-03 09:00:00,265.43,scheduled,BA00431,paid
P013258,S00123,2026-08-03 09:00:00,139.99,scheduled,BA00418,paid
P013259,S01599,2026-08-03 09:00:00,177.91,scheduled,BA01181,paid
P013260,S01562,2026-08-03 09:00:00,521.64,scheduled,BA00008,paid
P013261,S00361,2026-08-03 09:00:00,181.85,scheduled,BA00748,paid
P013262,S00848,2026-08-03 09:00:00,3336.68,scheduled,BA01695,paid
P013263,S01915,2026-08-03 09:00:00,174.36,scheduled,BA01691,paid
P013263,S01915,2026-08-03 09:00:00,174.36,scheduled,BA01691,paid
P013264,S01273,2026-08-03 09:00:00,585.75,scheduled,BA00415,paid
P013265,S00006,2026-08-03 09:00:00,80.02,scheduled,BA01205,paid
P013266,S00698,2026-08-03 09:00:00,24.23,scheduled,BA01690,paid
P013267,S01392,2026-08-03 09:00:00,934.89,scheduled,BA00433,paid
P013268,S00345,2026-08-03 09:00:00,82.94,scheduled,BA01179,paid
P013269,S01800,2026-08-03 09:00:00,115.69,scheduled,BA00768,paid
P013270,S00741,2026-08-03 09:00:00,36.3,scheduled,BA00436,paid
P013271,S00100,2026-08-03 09:00:00,76.05,scheduled,BA01689,paid
P013272,S01874,2026-08-03 09:00:00,164.67,scheduled,BA00011,paid
P013273,S00208,2026-08-03 09:00:00,114.82,scheduled,BA01177,paid
P013274,S01632,2026-08-03 09:00:00,160.04,scheduled,BA01209,paid
P013275,S00651,2026-08-03 09:00:00,118.89,scheduled,BA01176,paid
P013276,S00512,2026-08-03 09:00:00,,scheduled,BA00766,paid
P013277,S01935,2026-08-03 09:00:00,15.86,scheduled,BA00763,paid
P013278,S00673,2026-08-03 09:00:00,1135.97,scheduled,BA01203,paid
P013279,S00020,2026-08-03 09:00:00,192.64,scheduled,BA00430,paid
P013280,S00368,2026-08-03 09:00:00,206.81,scheduled,BA00423,paid
P013281,S00790,2026-08-03 09:00:00,197.02,scheduled,BA00427,paid
P013282,S01519,2026-08-03 09:00:00,312.07,scheduled,BA01190,paid
P013283,S00542,2026-08-03 09:00:00,511.58,scheduled,BA01704,paid
P013284,S01469,2026-08-03 09:00:00,236.32,scheduled,BA01197,paid
P013285,S01425,2026-08-03 09:00:00,93.42,scheduled,BA00428,paid
P013286,S01967,2026-08-03 09:00:00,131.75,scheduled,BA00754,paid
